6275.0,14416270042.0,14416270043.0,6.9797e+14,1.1872e+14,1804.92,1000.03,0.45504,-1436.39,279.877
6277.0,14409326039.0,14409326041.0,5.945e+14,6.859e+13,1710.92,832.913,0.0216797,-816.551,801.445
6296.0,14406450803.0,14406450808.0,1.5819e+14,6.6967e+13,1100.44,826.291,0.356839,1251.81,375.603
6398.0,14413955152.0,14413955151.0,4.8331e+14,9.4676e+13,1596.81,927.383,1.34022,-452.529,448.588
6425.0,14417218058.0,14417218067.0,1.1975e+15,7.3201e+13,2160.74,851.172,1.31661,-727.923,288.495
6509.0,14406203397.0,14406203401.0,2.4345e+14,8.5361e+13,1270.53,895.914,0.430769,1092.9,166.327
6541.0,14414781429.0,14414781432.0,4.4958e+14,8.9972e+13,1558.76,911.761,0.529624,1244.99,565.785
6569.0,14416793552.0,14416793553.0,1.6858e+15,9.7758e+13,2421.66,937.337,1.28438,1281.26,1762.82
6734.0,14417122898.0,14417122896.0,1.1086e+14,5.7561e+14,977.469,1692.6,0.51177,1681.02,689.445
6751.0,14417456818.0,14417456817.0,7.607e+13,7.0343e+14,862.152,1809.61,0.704359,772.917,135.378
6906.0,14417122968.0,14417122970.0,1.3546e+14,5.2734e+14,1045.01,1643.9,0.450871,1724.5,390.216
7016.0,14413418117.0,14413418105.0,6.9997e+14,1.1321e+14,1806.64,984.334,0.612142,1977.71,693.883
7043.0,14412003819.0,14412003820.0,8.7173e+13,5.872e+14,902.206,1703.89,0.522943,901.158,36.1325
7142.0,14411375891.0,14411375888.0,3.9145e+14,1.2751e+14,1488.47,1024.15,0.0942125,-180.348,811.397
7234.0,14406251709.0,14406251711.0,9.3589e+14,9.6323e+13,1990.31,932.729,0.711751,1700.56,102.654
7632.0,14413956277.0,14413956276.0,7.6211e+13,2.6869e+14,862.685,1313.0,0.391786,1077.86,350.972
7802.0,14417029184.0,14417029182.0,7.7117e+14,8.8019e+13,1865.93,905.118,1.00044,-764.928,202.623
7815.0,14408592062.0,14408592065.0,8.69e+14,8.8114e+13,1941.71,905.44,0.898362,1040.33,580.819
7857.0,14413907598.0,14413907599.0,3.5137e+14,7.8281e+13,1435.82,870.426,0.347828,-1189.47,358.772
8104.0,14417740187.0,14417740186.0,7.6729e+14,2.9737e+14,1862.8,1358.13,0.41117,1425.54,208.691
8165.0,14414394785.0,14414394786.0,8.5049e+14,9.3147e+13,1927.83,922.364,0.0677422,-1264.75,801.14
8270.0,14412834855.0,14412834858.0,8.0492e+13,1.747e+14,878.545,1137.47,0.23775,63.485,771.837
8290.0,14413663512.0,14413663510.0,8.276e+14,8.8208e+13,1910.38,905.763,0.731356,-823.208,641.998
8316.0,14417031754.0,14417031758.0,1.1714e+14,7.6235e+13,995.59,862.774,0.310058,422.355,1136.55
8333.0,14411860510.0,14411860513.0,7.0448e+13,1.3737e+14,840.368,1049.89,0.376696,700.57,1141.31
8406.0,14411521405.0,14411521406.0,9.0724e+13,3.884e+14,914.297,1484.58,0.860082,-444.489,55.9733
8407.0,14409914015.0,14409914014.0,1.6625e+14,8.108e+13,1118.84,880.679,0.349866,45.8599,1035.7
8435.0,14415269803.0,14415269804.0,5.5571e+14,1.1799e+14,1672.87,997.983,0.517382,1408.51,587.87
8573.0,14405863927.0,14405863928.0,7.0213e+13,2.8299e+14,839.432,1335.89,0.366218,1173.38,933.244
8612.0,14414542225.0,14414542226.0,6.9602e+13,4.162e+14,836.988,1519.19,0.61837,718.933,122.053
8715.0,14414443742.0,14414443736.0,2.0365e+14,6.1588e+14,1197.14,1731.19,0.536027,1463.78,777.581
8755.0,14414639848.0,14414639849.0,6.7108e+13,6.0238e+14,826.871,1718.44,0.160312,1037.78,120.654
8777.0,14409133119.0,14409133116.0,6.8331e+13,4.9502e+14,831.865,1609.61,0.351437,-1297.82,648.233
8788.0,14412102446.0,14412102450.0,6.4533e+14,6.7626e+13,1758.35,828.991,0.877182,-903.023,332.558
9034.0,14411032546.0,14411032547.0,5.3059e+14,6.4286e+13,1647.27,815.112,0.237323,-1139.37,56.5269
9035.0,14408155978.0,14408155976.0,4.986e+14,8.8913e+13,1613.47,908.172,0.957833,610.229,218.553
9068.0,14412102468.0,14412102465.0,1.2869e+14,4.9707e+14,1027.29,1611.82,0.589149,1124.74,647.699
9118.0,14406595612.0,14406595611.0,2.117e+14,8.108e+13,1212.69,880.679,0.294416,1190.39,516.913
9216.0,14406400203.0,14406400208.0,1.6856e+14,2.5924e+14,1123.99,1297.41,0.38231,857.293,654.812
9259.0,14415896335.0,14415896336.0,7.3389e+13,3.2776e+14,851.9,1402.91,0.4992,1254.59,740.642
9273.0,14409618113.0,14409618116.0,7.6367e+14,1.0223e+14,1859.86,951.409,1.16207,372.145,125.988
9484.0,14417647241.0,14417647242.0,4.1495e+14,6.8473e+13,1517.67,832.437,0.217127,-1134.26,111.412
9578.0,14409717327.0,14409717328.0,9.4747e+13,4.6063e+14,927.614,1571.44,0.596169,1185.67,30.1243
9614.0,14414974846.0,14414974839.0,3.2813e+14,6.7344e+13,1403.44,827.836,0.313051,971.951,1261.08
9767.0,14408301690.0,14408301691.0,9.2347e+13,1.6688e+15,919.717,2413.5,0.405788,1279.52,147.966
10035.0,14419887306.0,14419887309.0,1.2516e+14,8.8927e+14,1017.81,1956.7,0.973586,2040.49,286.324
10057.0,14422716582.0,14422716581.0,2.9464e+14,6.4921e+13,1353.97,817.787,0.0952733,-753.002,212.542
10195.0,14425635956.0,14425635954.0,7.3083e+13,4.0427e+14,850.716,1504.54,0.628042,1295.87,668.205
10220.0,14419400623.0,14419400625.0,6.1651e+13,3.0183e+14,803.822,1364.9,0.456632,1129.94,664.545
10225.0,14426175143.0,14426175142.0,4.3812e+14,6.0075e+13,1545.41,796.913,0.244297,-1313.43,76.3874
10320.0,14419593845.0,14419593851.0,7.4501e+14,8.5644e+13,1844.59,896.9,0.626976,1671.99,916.227
10405.0,14428406217.0,14428406221.0,1.6197e+14,8.1419e+14,1109.16,1900.0,0.0541849,-473.621,1137.7
10506.0,14420569057.0,14420569055.0,3.6598e+14,1.2147e+14,1455.45,1007.7,0.38444,1679.2,548.161
10565.0,14428120703.0,14428120705.0,8.9101e+13,3.904e+14,908.812,1487.12,0.557233,769.227,962.82
10594.0,14418275552.0,14418275553.0,1.5894e+15,1.6795e+14,2374.58,1122.63,0.556192,-1528.17,403.623
10603.0,14419399634.0,14419399640.0,5.8335e+14,4.6063e+14,1700.15,1571.44,0.828732,674.481,533.6
10630.0,14427147728.0,14427147729.0,7.0472e+13,2.1819e+14,840.462,1224.97,0.386052,622.518,990.05
10778.0,14425833480.0,14425833479.0,8.4726e+13,3.1919e+14,893.687,1390.58,0.454502,1278.77,886.08
10815.0,14421102376.0,14421102378.0,9.151e+14,8.3527e+13,1975.46,889.449,0.86806,529.637,264.579
10954.0,14429072569.0,14429072568.0,5.4265e+14,1.05e+14,1659.66,959.943,0.233529,-346.632,1290.62
10961.0,14430065677.0,14430065674.0,3.7115e+14,6.5838e+13,1462.28,821.621,0.934895,-336.24,47.6463
10986.0,14428646076.0,14428646077.0,3.4192e+14,7.6423e+13,1422.83,863.483,0.096566,-572.631,631.069
11468.0,14422131233.0,14422131230.0,1.181e+14,4.5976e+14,998.315,1570.45,0.747718,1722.79,292.901
11485.0,14429779988.0,14429779979.0,1.0159e+14,8.1516e+14,949.435,1900.75,1.05109,-644.647,413.243
11506.0,14423449282.0,14423449283.0,1.1159e+14,4.9182e+14,979.608,1606.13,0.377737,1606.21,79.1302
11545.0,14422472101.0,14422472100.0,8.021e+13,5.3442e+14,877.517,1651.23,0.052192,-871.29,838.545
11668.0,14426223689.0,14426223688.0,5.7765e+14,7.727e+13,1694.6,866.661,0.367071,-1085.44,109.446
11743.0,14423692167.0,14423692166.0,1.6138e+14,6.4961e+14,1107.81,1762.23,0.245986,-1298.36,101.987
12085.0,14426368978.0,14426368979.0,6.5132e+13,2.5663e+14,818.675,1293.04,0.362734,1272.83,93.4151
